GeneID,"absolute expression, parental strain t=0 (arbitrary units)",wt t=0,wt t=10,wt t=20,wt t=30,wt t=45,wt t=60,wt t=90,wt t=120,tfA-del t=0,tfA-del t=10,tfA-del t=20,tfA-del t=30,tfA-del t=45,tfA-del t=60,tfA-del t=90,tfA-del t=120,tfB-del t=0,tfB-del t=10,tfB-del t=20,tfB-del t=30,tfB-del t=45,tfB-del t=60,tfB-del t=90,tfB-del t=120,tfC-del t=0,tfC-del t=10,tfC-del t=20,tfC-del t=30,tfC-del t=45,tfC-del t=60,tfC-del t=90,tfC-del t=120
47,0.222,0.0,0.109,0.041,-0.136,0.154,0.029,-0.138,0.034,0.131,0.265,0.152,0.476,0.106,0.327,0.152,0.150,0.094,-0.087,-0.095,-0.044,-0.108,-0.03,-0.098,-0.35,-0.192,0.423,0.012,-0.258,0.022,-0.026,-0.179,0.039
7565,0.28,0.0,0.272,0.109,-0.111,0.432,-0.095,-0.136,0.297,0.253,0.248,0.047,0.392,0.219,0.271,0.417,0.404,-0.05,-0.144,-0.024,0.168,-0.095,0.141,0.071,-0.167,0.231,0.039,0.184,-0.252,-0.099,0.122,0.173,0.36
6283,0.15,0.0,0.16,0.109,-0.013,0.236,0.234,0.097,0.204,0.218,0.180,0.373,0.313,0.188,0.306,0.238,0.253,0.119,-0.104,0.025,0.117,0.045,0.306,0.009,-0.009,0.199,0.285,0.127,-0.083,0.026,0.152,-0.006,0.001
2805,0.196,0.0,-0.013,0.271,-0.21,0.016,-0.07,0.06,0.017,-0.072,-0.010,0.094,0.297,0.171,0.411,0.171,0.029,0.272,0.163,0.278,0.092,-0.193,-0.048,-0.021,-0.205,0.13,-0.062,-0.009,-0.165,0.074,0.123,-0.094,0.083
2366,0.262,0.0,0.062,-0.05,-0.128,0.171,0.003,0.102,0.006,-0.026,-0.054,0.068,0.150,0.112,0.111,0.228,0.007,-0.12,0.079,0.12,-0.004,-0.102,-0.087,-0.07,-0.414,0.029,0.007,-0.03,-0.399,0.045,0.109,-0.139,-0.051
7174,0.227,0.0,0.017,-0.061,-0.271,0.007,0.077,-0.094,0.071,0.035,-0.083,0.125,0.038,0.100,0.315,0.009,0.134,-0.145,-0.092,-0.141,0.063,-0.238,0.026,-0.158,-0.408,-0.18,-0.115,0.007,-0.217,0.001,0.147,-0.064,-0.009
3245,0.253,0.0,0.099,-0.215,-0.562,0.105,-0.242,-0.424,-0.144,-0.267,-0.085,0.240,0.066,0.150,0.133,-0.176,-0.098,-0.444,-0.054,-0.044,-0.271,-0.454,-0.189,-0.22,-0.576,-0.068,-0.126,-0.104,-0.373,-0.153,-0.057,-0.301,-0.322
4901,0.837,0.0,-0.192,-0.394,-0.721,-0.343,-0.132,-0.497,-0.663,-0.444,-0.354,-0.438,-0.079,-0.013,0.396,-0.270,-0.165,-0.425,-0.118,-0.356,-0.453,-0.891,-0.353,-0.756,-1.233,-0.355,-0.322,-0.567,-1.179,-0.377,-0.37,-0.214,-0.364
20,1.949,0.0,-0.031,-0.527,-1.102,-0.428,-0.723,-0.836,-0.961,-0.537,-0.479,-0.651,-0.303,-0.064,0.037,-0.820,-0.241,-0.699,-0.058,-0.324,-0.414,-0.996,-0.197,-0.662,-1.859,-0.438,-0.732,-0.256,-1.295,-0.333,-0.925,-0.307,-0.556
8484,0.229,0.0,0.095,0.032,-0.28,0.152,0.175,-0.013,-0.003,-0.072,0.025,0.074,-0.021,-0.003,0.203,-0.080,0.183,0.158,0.053,0.431,-0.006,-0.073,-0.103,-0.299,-0.352,-0.095,-0.18,0.147,-0.301,-0.128,-0.076,-0.052,0.035
2583,0.159,0.0,0.149,0.048,-0.03,-0.036,0.131,0.038,0.258,-0.088,-0.083,0.178,0.095,0.099,0.120,-0.021,0.109,0.086,-0.169,0.198,0.206,-0.188,0.044,-0.174,-0.222,0.079,0.095,0.032,-0.13,0.141,0.138,-0.108,-0.003
1878,0.163,0.0,0.209,0.18,-0.11,0.1,0.051,0.089,0.324,-0.019,0.236,0.105,0.486,0.010,0.234,0.223,0.357,0.167,0.163,0.531,0.082,0.037,0.288,0.025,-0.003,0.331,0.191,0.385,0.204,0.053,0.241,0.318,0.097
2275,0.23,0.0,0.138,-0.16,-0.315,0.068,0.072,0.025,0.037,-0.234,-0.041,-0.290,-0.110,-0.104,-0.099,-0.145,-0.017,-0.257,-0.091,-0.126,0.069,-0.026,-0.051,-0.333,-0.392,0.003,-0.258,0.097,-0.364,-0.193,-0.062,0.08,-0.167
8946,0.255,0.0,-0.069,0.086,-0.392,-0.058,-0.119,0.088,-0.068,-0.261,-0.158,0.031,0.001,-0.238,-0.404,-0.059,-0.055,-0.415,-0.296,-0.183,0.022,-0.217,-0.108,-0.233,-0.275,-0.197,0.042,0.032,-0.187,-0.24,-0.143,-0.13,-0.091
8327,0.168,0.0,0.168,0.175,-0.065,0.464,0.245,0.228,0.283,0.233,-0.004,-0.030,0.068,0.045,-0.010,0.257,0.264,0.088,-0.091,0.175,0.111,0.003,0.079,-0.087,-0.069,0.025,0.074,0.346,-0.04,0.057,0.144,0.016,0.123
1111,0.184,0.0,0.019,-0.108,-0.194,0.047,0.088,-0.038,0.079,-0.190,-0.312,-0.051,-0.031,-0.075,-0.050,0.080,0.130,-0.271,-0.14,-0.061,0.111,-0.024,-0.096,-0.176,-0.252,0.201,-0.218,0.139,-0.228,-0.183,0.274,-0.126,-0.156
2248,0.228,0.0,0.062,0.131,-0.112,0.092,0.123,0.133,-0.023,-0.077,0.095,0.184,0.009,0.094,-0.020,-0.007,0.086,-0.112,-0.024,0.071,0.311,0.094,0.16,-0.094,-0.251,-0.036,-0.037,0.311,-0.315,-0.127,0.111,0.016,-0.08
5326,0.212,0.0,0.076,-0.118,-0.251,-0.114,-0.096,-0.036,0.016,-0.072,-0.120,-0.354,0.059,-0.287,-0.034,0.003,-0.084,-0.17,0.163,0.001,0.123,-0.019,-0.167,-0.066,-0.161,-0.036,-0.13,-0.033,-0.251,0.031,0.158,0.001,-0.185
1114,0.22,0.0,0.144,0.208,-0.249,0.012,0.194,0.108,0.106,-0.132,-0.144,-0.354,0.133,-0.108,0.181,0.128,0.144,0.047,-0.136,0.245,-0.092,-0.027,-0.14,-0.087,-0.209,0.003,-0.136,-0.217,-0.241,-0.161,0.088,0.013,-0.016
4923,0.324,0.0,-0.11,-0.178,-0.317,-0.094,-0.037,-0.127,-0.213,-0.377,-0.448,-0.501,0.117,-0.416,0.034,0.028,0.076,-0.189,-0.066,-0.026,0.1,-0.302,-0.3,-0.323,-0.62,-0.134,-0.075,-0.194,-0.446,-0.3,-0.202,-0.096,-0.355
8160,0.23,0.0,0.474,0.039,-0.156,0.102,0.209,0.091,0.203,0.074,0.028,-0.047,0.160,0.039,0.584,0.221,0.385,-0.089,0.458,0.333,0.009,-0.037,0.281,-0.044,-0.268,0.196,0.211,0.326,-0.145,0.074,0.051,0.203,0.236
5632,0.695,0.0,0.065,-0.269,-0.482,-0.187,0.051,-0.496,-0.486,-0.222,-0.145,-0.437,-0.075,0.025,0.494,-0.017,0.086,-0.365,0.019,-0.279,-0.037,-0.391,-0.38,-0.553,-0.925,-0.066,-0.222,-0.382,-0.743,0.072,-0.404,-0.119,-0.348
1097,0.416,0.0,0.299,-0.072,-0.432,0.116,-0.234,-0.396,-0.392,0.092,0.112,-0.421,0.155,0.648,0.586,0.274,0.326,-0.354,0.16,0.069,-0.1,-0.023,0.019,-0.11,-0.757,0.276,0.293,-0.184,-0.453,-0.12,-0.287,-0.083,-0.256
1421,1.069,0.0,0.279,0.186,-0.014,0.54,0.419,-0.089,-0.13,0.308,0.208,0.051,0.440,0.713,0.983,0.454,0.713,0.243,0.155,0.274,0.347,-0.013,0.324,0.068,-0.557,0.331,0.405,0.228,-0.041,0.318,0.322,0.494,0.236
1539,0.781,0.0,0.591,0.039,-0.014,0.394,0.194,-0.036,0.01,0.213,0.243,0.358,0.228,0.889,1.012,0.484,0.621,0.494,0.676,0.48,0.48,0.25,0.429,0.134,-0.395,0.362,0.604,0.238,0.142,0.335,0.381,0.506,0.175
4488,0.343,0.0,0.226,-0.126,-0.282,-0.026,-0.2,-0.285,-0.246,-0.236,-0.246,-0.642,-0.178,-0.061,0.248,-0.141,0.071,-0.127,0.028,0.106,0.226,-0.202,-0.197,-0.313,-0.579,-0.14,-0.245,0.02,-0.614,-0.313,0.006,-0.149,-0.048
7671,0.243,0.0,0.013,0.142,-0.194,0.253,0.003,0.025,0.313,0.035,-0.321,-0.043,0.142,0.111,0.218,0.044,0.252,-0.143,0.236,-0.054,-0.054,-0.079,-0.088,-0.167,-0.401,0.019,-0.174,0.338,-0.437,0.035,0.0,-0.087,0.099
5130,0.175,0.0,-0.085,-0.033,-0.138,0.318,-0.014,-0.075,0.004,0.022,-0.130,-0.244,-0.242,-0.302,0.267,0.089,-0.070,-0.141,0.054,0.062,-0.05,-0.055,-0.307,-0.343,-0.317,0.019,-0.013,-0.166,-0.047,-0.004,0.085,-0.088,-0.041
6311,0.291,0.0,0.042,0.114,-0.024,0.245,-0.103,0.386,-0.225,0.037,-0.175,-0.256,-0.059,0.019,0.379,0.229,0.371,-0.017,-0.229,0.238,0.265,-0.047,0.083,-0.041,-0.134,-0.077,-0.273,0.271,-0.066,0.158,0.026,-0.045,0.054
7192,0.197,0.0,0.045,-0.215,-0.27,-0.045,-0.349,-0.007,-0.162,-0.213,-0.325,-0.257,0.050,-0.122,0.208,0.112,0.059,-0.219,-0.234,-0.189,-0.04,-0.261,-0.345,-0.095,-0.409,-0.079,-0.256,-0.225,-0.275,-0.386,0.165,-0.161,-0.408
7285,0.204,0.0,0.157,-0.045,-0.009,0.188,0.146,0.371,0.181,-0.006,-0.139,-0.076,0.016,0.017,0.162,-0.034,-0.036,-0.14,-0.054,0.171,0.288,0.085,0.141,-0.167,-0.224,0.209,-0.04,0.092,0.079,-0.089,0.36,-0.066,-0.181
4562,0.198,0.0,0.105,0.007,-0.037,0.056,0.155,0.125,-0.075,-0.275,-0.016,-0.061,0.112,-0.011,0.184,-0.051,0.203,-0.07,-0.099,0.178,0.162,-0.01,-0.148,-0.228,-0.068,0.12,0.017,-0.011,-0.124,-0.103,0.154,-0.185,-0.25
3845,0.192,0.0,0.012,0.019,0.007,0.226,-0.041,0.059,-0.029,-0.187,-0.066,-0.077,-0.009,0.001,0.136,0.198,0.068,-0.333,-0.157,-0.128,0.066,-0.135,-0.038,-0.287,-0.081,0.103,-0.085,0.258,0.105,-0.033,0.091,-0.136,-0.161
6652,0.194,0.0,0.276,0.009,-0.047,0.238,-0.043,0.292,0.147,-0.048,-0.152,0.071,0.131,0.012,0.438,0.106,0.065,0.048,0.139,0.095,0.167,-0.014,-0.036,0.006,-0.2,0.056,-0.033,0.157,0.016,0.162,0.157,0.189,-0.158
3982,0.177,0.0,0.158,0.074,0.083,0.155,0.097,0.381,0.504,-0.064,0.120,0.346,0.065,0.025,0.434,0.026,0.131,0.042,-0.011,0.123,0.012,-0.011,0.041,-0.041,-0.279,0.223,0.158,-0.026,-0.003,0.116,0.48,0.074,-0.143
8348,0.243,0.0,0.074,0.196,0.076,0.141,0.106,0.377,-0.115,-0.154,-0.073,-0.051,-0.120,-0.079,0.152,-0.110,0.077,0.114,-0.024,0.168,0.231,-0.091,0.171,-0.253,-0.37,0.248,0.088,0.074,0.209,-0.011,0.088,-0.225,-0.209
1320,0.199,0.0,0.05,0.139,0.178,0.167,0.066,0.267,0.017,-0.011,-0.239,-0.104,0.088,0.290,0.150,0.006,0.086,-0.157,0.063,-0.021,-0.011,-0.194,-0.179,-0.264,-0.399,-0.054,0.004,0.056,0.065,-0.165,0.082,-0.062,-0.215
4421,0.199,0.0,-0.064,-0.213,-0.229,-0.081,0.045,0.243,0.034,-0.013,-0.318,-0.033,0.213,-0.318,0.163,0.010,0.057,-0.181,-0.084,-0.156,0.012,-0.208,-0.208,-0.091,-0.209,0.097,-0.099,0.079,-0.188,-0.095,0.044,-0.223,-0.124
5372,0.192,0.0,0.082,-0.135,0.001,-0.009,0.158,0.201,0.241,0.091,-0.200,-0.140,0.267,-0.038,0.089,0.048,0.138,0.1,-0.007,0.088,-0.061,-0.051,-0.011,-0.247,-0.106,-0.068,0.176,0.08,0.01,0.083,0.141,0.065,-0.195
3568,0.195,0.0,0.099,-0.107,-0.061,0.105,0.194,0.265,-0.068,-0.024,-0.384,-0.161,-0.079,0.031,0.236,-0.033,-0.059,0.086,0.193,0.157,0.136,-0.199,-0.252,-0.176,-0.337,0.01,0.127,0.13,0.063,-0.075,0.154,-0.091,-0.166
4849,0.313,0.0,0.186,0.082,0.102,0.056,0.017,0.089,-0.065,0.349,0.252,0.278,0.142,0.299,0.028,0.183,0.494,-0.091,-0.062,-0.004,0.035,-0.265,-0.309,-0.061,-0.271,0.077,0.329,-0.199,-0.103,-0.192,-0.061,0.095,-0.184
7276,2.542,0.0,0.544,0.037,-0.144,-0.048,-0.384,-0.22,-0.277,0.342,0.508,0.639,0.425,0.537,0.019,0.023,0.324,0.191,0.344,0.241,0.211,-0.127,0.146,0.044,-0.318,-0.382,0.191,-0.448,-0.17,-0.354,-0.167,0.025,-0.362
8610,0.175,0.0,0.327,-0.058,0.114,0.238,0.204,0.152,0.193,-0.104,-0.062,0.377,0.415,0.265,0.240,0.375,0.245,0.136,0.077,0.193,0.315,0.094,0.038,-0.081,-0.126,0.089,0.189,0.211,0.288,0.065,0.474,0.079,0.286
1064,0.221,0.0,0.286,0.189,-0.061,0.423,0.371,0.297,0.168,-0.031,-0.036,0.077,0.302,0.383,0.417,0.278,0.346,0.25,0.238,0.383,0.392,0.188,0.154,0.053,-0.3,0.114,0.32,0.147,0.103,-0.1,0.209,0.028,0.038
3085,0.167,0.0,0.304,0.077,0.127,0.336,-0.009,0.06,0.065,-0.004,-0.096,0.162,0.347,0.047,0.250,0.122,0.434,0.127,0.226,0.206,0.194,0.051,0.05,-0.141,-0.188,0.211,0.1,0.357,0.13,0.038,0.149,0.199,0.031
4470,0.178,0.0,0.331,0.209,-0.252,0.304,0.381,0.128,0.162,0.003,0.260,0.257,0.482,0.271,0.209,0.086,0.111,-0.019,0.308,0.17,0.138,0.05,0.095,0.051,-0.323,0.082,0.267,0.315,0.099,0.15,0.342,-0.011,0.139
946,0.202,0.0,0.448,0.106,-0.139,0.138,0.066,0.144,-0.006,-0.010,0.206,0.309,0.035,0.181,0.405,0.189,0.181,0.001,0.293,0.066,0.228,0.014,-0.016,-0.001,-0.345,0.309,0.267,0.181,0.085,0.265,0.175,-0.065,-0.009
459,0.322,0.0,-0.12,-0.499,-0.511,-0.156,-0.552,-0.569,-0.739,-0.172,0.400,-0.019,0.385,0.458,0.224,-0.194,0.047,-0.122,-0.128,-0.149,-0.156,-0.089,-0.118,-0.445,-0.936,0.333,0.183,-0.413,-0.169,0.017,0.02,-0.401,-0.003
9245,5.208,0.0,0.123,-0.19,-0.305,0.048,-0.514,-0.381,-0.451,0.184,0.429,0.355,0.407,0.409,0.117,-0.096,0.216,0.125,0.1,-0.099,0.317,0.269,0.253,-0.162,-1.193,0.048,0.346,-0.068,-0.05,-0.148,-0.171,-0.267,-0.19
1638,0.189,0.0,0.041,0.086,-0.045,0.16,0.014,0.038,-0.099,-0.207,-0.016,0.476,0.320,0.150,0.563,-0.084,0.209,-0.163,-0.007,0.155,0.08,-0.055,-0.103,-0.094,-0.12,0.083,0.213,0.088,-0.185,0.17,0.286,0.013,-0.037
4376,0.32,0.0,-0.01,-0.013,-0.197,0.315,0.056,0.142,-0.088,-0.171,-0.083,0.019,0.274,-0.001,0.425,0.063,0.141,-0.312,-0.128,0.108,-0.036,-0.05,-0.006,-0.353,-0.102,-0.027,0.097,-0.068,-0.233,-0.103,0.072,-0.321,-0.061
5738,0.176,0.0,-0.171,-0.223,-0.092,0.028,-0.126,-0.114,-0.141,-0.131,-0.066,0.240,0.095,-0.096,0.385,-0.143,0.089,-0.089,-0.083,-0.045,-0.048,-0.126,-0.145,-0.352,-0.094,-0.104,-0.048,-0.023,-0.219,-0.019,-0.099,-0.251,-0.127
3869,0.244,0.0,-0.16,-0.328,-0.347,0.213,-0.267,-0.32,-0.402,-0.227,-0.269,-0.106,0.180,-0.126,0.306,-0.076,-0.087,0.014,-0.19,-0.36,0.171,-0.462,-0.462,-0.385,-0.371,-0.085,-0.104,-0.236,-0.251,-0.16,-0.081,-0.174,-0.416
4214,0.32,0.0,-0.194,-0.114,-0.545,-0.102,-0.219,-0.029,-0.325,-0.179,-0.327,-0.162,0.274,-0.037,0.533,-0.048,0.056,-0.294,-0.099,-0.39,-0.068,-0.393,-0.217,-0.307,-0.468,-0.188,-0.128,-0.01,-0.404,0.128,-0.084,-0.185,-0.127
4501,0.282,0.0,-0.04,0.16,-0.14,0.366,-0.003,0.37,0.029,-0.126,-0.087,-0.126,-0.165,0.095,-0.079,0.019,0.074,-0.037,-0.176,0.076,0.079,0.077,-0.245,-0.279,-0.31,-0.153,-0.066,-0.017,-0.355,-0.292,0.193,-0.08,-0.062
5683,0.295,0.0,-0.03,0.102,-0.051,0.297,0.08,0.102,-0.151,-0.091,-0.036,0.243,0.152,0.119,0.476,0.371,0.180,0.051,0.003,-0.099,0.091,-0.091,0.042,-0.136,-0.338,-0.059,-0.038,-0.087,-0.234,0.066,0.02,-0.14,0.193
4230,0.347,0.0,-0.282,-0.036,-0.048,0.004,-0.178,-0.006,-0.154,-0.290,-0.175,-0.021,-0.077,-0.241,0.429,-0.072,-0.051,-0.279,-0.244,-0.038,-0.079,-0.073,-0.218,-0.365,-0.327,-0.058,-0.262,-0.279,-0.362,-0.043,-0.087,-0.225,-0.301
4947,0.277,0.0,-0.016,-0.08,-0.03,0.044,-0.006,0.171,-0.14,0.001,-0.030,-0.134,0.034,0.025,0.340,0.109,0.211,0.147,-0.156,0.154,0.138,-0.131,0.007,-0.019,0.139,-0.021,-0.05,-0.197,-0.198,0.109,0.226,-0.14,0.091
2995,0.341,0.0,0.24,0.082,-0.274,-0.044,-0.102,-0.355,-0.348,0.060,-0.059,-0.240,-0.077,-0.044,0.288,-0.045,0.165,0.245,0.004,0.076,0.219,-0.282,-0.189,-0.136,-0.312,-0.031,0.014,-0.222,-0.399,-0.241,-0.224,-0.309,-0.253
1105,0.475,0.0,-0.107,-0.282,-0.33,-0.396,-0.487,-0.487,-0.267,-0.026,-0.205,0.000,-0.075,-0.299,-0.120,-0.156,-0.050,0.029,0.025,-0.107,-0.103,-0.394,-0.436,-0.209,-0.618,-0.174,-0.145,-0.41,-0.669,-0.534,-0.469,-0.421,-0.423
8716,0.338,0.0,0.125,-0.197,-0.325,-0.228,-0.301,-0.048,0.051,0.012,0.066,-0.062,-0.044,-0.264,0.117,-0.162,0.152,0.379,0.253,0.085,0.377,0.034,-0.23,0.045,-0.39,-0.064,-0.044,-0.135,-0.199,-0.34,-0.108,-0.217,-0.246
3058,0.287,0.0,0.134,0.045,-0.282,-0.055,-0.092,0.351,0.016,-0.076,0.074,0.218,0.170,0.313,0.678,0.240,0.357,0.285,0.109,0.313,0.521,0.175,0.007,0.123,-0.169,0.168,0.009,0.285,-0.174,0.068,0.019,-0.095,-0.03
217,0.302,0.0,-0.181,-0.214,-0.428,-0.175,-0.016,-0.151,-0.344,-0.341,-0.460,-0.347,-0.141,-0.429,0.173,-0.157,0.044,-0.323,-0.416,-0.224,-0.253,-0.308,-0.367,-0.561,-0.401,-0.152,-0.39,-0.213,-0.299,-0.396,-0.184,-0.245,-0.538
6637,0.227,0.0,0.448,-0.174,-0.116,0.299,0.402,0.206,0.111,0.181,0.236,0.125,0.000,0.054,0.624,0.400,0.454,0.165,0.089,0.023,0.18,-0.057,0.054,0.003,-0.381,0.138,0.001,0.068,-0.051,0.226,0.246,-0.148,-0.135
6183,0.394,0.0,0.221,-0.331,-0.458,0.044,0.206,0.023,0.089,-0.043,-0.158,-0.095,-0.013,0.034,0.586,0.542,0.274,-0.259,-0.004,-0.151,0.218,-0.072,-0.01,-0.281,-0.735,0.128,-0.169,-0.132,-0.299,-0.256,0.271,0.025,-0.041
3147,0.374,0.0,-0.171,-0.091,-0.372,-0.007,-0.166,0.08,-0.267,-0.106,-0.276,-0.235,-0.132,-0.044,-0.096,0.041,0.234,0.224,0.368,0.171,0.201,-0.062,-0.085,-0.127,-0.643,0.12,0.035,-0.099,-0.222,-0.255,-0.127,-0.167,-0.064
4385,0.321,0.0,-0.084,-0.207,-0.358,-0.081,-0.075,-0.188,-0.183,0.069,-0.037,0.125,0.114,0.004,0.216,0.180,0.229,0.347,0.311,0.114,0.405,0.12,0.023,0.071,-0.446,0.077,0.223,0.014,0.01,-0.203,0.013,0.128,-0.184
2591,0.43,0.0,0.041,0.077,-0.299,-0.026,0.276,0.155,-0.13,-0.092,-0.222,-0.210,-0.041,0.240,0.342,-0.118,0.233,-0.275,0.146,0.246,0.16,0.08,0.041,-0.331,-0.611,-0.038,-0.135,0.016,-0.134,-0.162,0.269,-0.126,-0.048
6919,0.355,0.0,0.331,0.025,-0.124,0.46,0.556,0.082,-0.199,-0.040,-0.156,-0.257,0.231,0.199,0.683,0.112,0.255,-0.076,0.523,0.781,0.673,0.028,0.039,-0.251,-0.318,0.022,0.24,0.344,-0.283,0.071,0.713,0.34,0.023
4790,0.346,0.0,-0.075,-0.178,-0.406,0.155,0.091,-0.111,0.056,-0.285,-0.415,-0.038,0.066,-0.245,0.240,-0.294,-0.096,-0.303,0.189,0.243,0.056,-0.2,-0.154,-0.204,-0.38,-0.158,-0.134,0.122,-0.325,-0.072,0.131,-0.126,-0.127
8239,0.23,0.0,0.394,0.083,0.068,0.322,0.252,0.065,0.095,-0.132,-0.051,0.383,0.240,0.204,0.621,0.108,0.069,0.094,0.201,0.386,0.243,0.068,0.146,-0.072,-0.001,0.176,-0.003,0.224,0.106,0.068,0.29,0.211,0.388
9029,0.155,0.0,0.347,0.083,0.086,0.595,0.178,-0.017,0.094,0.051,0.092,0.366,0.407,0.269,0.448,0.119,0.176,0.193,0.198,0.218,0.299,0.128,0.142,0.15,0.123,0.116,0.253,0.248,0.0,0.147,0.383,0.128,0.211
7529,0.337,0.0,-0.132,-0.228,-0.327,0.014,-0.064,-0.051,-0.209,-0.312,-0.377,0.047,0.041,-0.178,0.083,-0.339,-0.132,-0.253,-0.058,-0.185,-0.037,-0.281,-0.288,-0.228,-0.511,-0.149,-0.091,-0.156,-0.39,-0.301,0.127,-0.273,-0.417
1603,0.266,0.0,0.122,0.001,-0.25,0.34,-0.096,0.315,0.048,-0.126,-0.069,-0.197,0.317,0.114,0.364,0.117,0.276,0.039,0.186,0.515,0.183,-0.03,0.016,-0.208,-0.139,0.077,0.186,0.171,-0.215,0.144,0.12,0.181,0.103
7067,0.156,0.0,0.248,-0.079,-0.075,0.262,0.204,-0.034,-0.033,0.054,0.006,-0.179,0.324,0.103,0.068,0.038,0.162,0.088,0.152,-0.04,0.08,0.051,-0.143,-0.064,-0.104,0.136,-0.084,0.019,-0.106,-0.036,0.267,0.199,-0.024
4515,0.138,0.0,0.315,-0.023,-0.079,0.198,0.12,0.331,0.095,-0.091,0.029,0.165,0.402,0.272,0.346,0.088,0.076,0.029,0.083,0.168,0.188,0.106,0.048,0.141,-0.016,0.136,0.048,0.063,-0.038,0.038,0.351,0.08,0.068
8457,0.16,0.0,0.198,0.144,0.003,0.281,0.154,0.092,0.4,0.006,0.080,0.226,0.464,0.324,0.253,0.133,0.216,0.039,0.155,0.083,0.108,0.175,0.167,-0.004,0.134,0.037,0.017,0.072,0.074,0.154,0.4,-0.007,0.219
6907,0.234,0.0,0.147,0.18,-0.026,0.271,0.234,0.163,0.214,-0.183,-0.200,-0.041,0.476,0.127,0.245,0.019,0.283,-0.047,0.128,0.044,0.0,-0.013,0.045,-0.095,0.088,-0.085,-0.08,0.186,-0.277,-0.106,0.338,-0.001,0.102
8947,0.223,0.0,-0.041,-0.02,-0.103,0.338,-0.006,-0.103,0.045,-0.143,0.133,0.028,0.404,0.221,0.252,0.069,0.317,0.042,0.074,0.183,0.231,-0.165,-0.052,-0.065,-0.215,-0.068,-0.031,-0.068,-0.22,-0.138,0.188,-0.465,-0.059
1899,0.297,0.0,0.023,0.099,-0.131,0.229,0.097,-0.034,-0.128,-0.111,-0.143,0.060,0.250,-0.051,-0.017,-0.099,0.085,-0.041,0.051,-0.262,-0.03,-0.269,-0.055,-0.151,-0.361,-0.04,-0.195,-0.183,-0.399,-0.179,0.003,-0.542,0.094
7423,0.21,0.0,-0.02,-0.021,-0.306,0.088,-0.17,-0.287,-0.163,-0.047,0.032,-0.108,0.097,-0.193,0.392,-0.151,-0.050,-0.144,-0.322,-0.225,-0.172,-0.494,-0.188,-0.302,-0.366,-0.205,-0.059,0.077,-0.16,-0.213,-0.126,-0.167,-0.077
9276,0.378,0.0,-0.622,-0.425,-0.613,-0.539,-0.492,-0.534,-0.367,-0.158,-0.190,-0.270,-0.279,-0.297,-0.123,-0.299,-0.197,-0.679,-0.263,-0.715,-0.6,-0.754,-0.596,-0.557,-0.892,-0.184,-0.427,-0.58,-0.82,-0.175,-0.459,-0.335,-0.352
451,0.54,0.0,-0.195,-0.198,-0.25,0.029,0.255,0.068,-0.017,0.178,0.370,0.240,0.276,0.271,0.720,0.260,0.265,-0.065,0.094,-0.003,0.1,-0.314,0.01,-0.143,-0.465,0.176,0.157,0.031,-0.239,0.423,0.245,0.221,0.274
8435,0.308,0.0,-0.167,-0.108,-0.247,0.019,0.221,0.094,0.123,0.071,0.250,0.102,0.150,0.117,0.233,0.293,0.226,0.009,0.114,0.038,0.083,-0.062,0.142,-0.145,-0.245,0.149,0.059,-0.095,-0.163,0.304,0.556,0.155,0.168
2837,1.155,0.0,-0.297,-0.209,-0.79,-0.037,-0.135,-0.288,-0.668,0.082,0.158,0.308,0.099,0.468,0.706,0.157,0.186,-0.3,-0.052,-0.139,-0.099,-0.373,-0.174,-0.148,-0.924,0.26,0.417,-0.353,-0.543,0.112,0.111,0.619,0.188
1318,0.282,0.0,-0.577,-0.178,-0.481,-0.151,-0.021,-0.167,-0.364,0.204,0.103,0.392,0.071,0.304,0.034,-0.030,-0.152,-0.04,-0.178,-0.228,-0.261,-0.398,-0.344,-0.095,-0.558,0.083,0.045,0.056,-0.408,0.065,-0.033,0.125,-0.174
1247,0.173,0.0,0.072,-0.048,-0.289,0.019,-0.115,-0.124,0.013,0.047,-0.115,0.184,0.006,-0.017,-0.023,0.181,0.155,0.048,-0.244,0.102,-0.076,-0.088,0.066,-0.006,-0.244,-0.055,-0.023,0.157,-0.39,-0.007,0.066,-0.175,-0.059
3038,0.269,0.0,0.111,-0.12,-0.297,0.025,0.016,-0.058,-0.004,-0.147,-0.262,-0.220,0.134,0.245,0.221,0.045,0.031,-0.18,-0.229,0.059,-0.045,-0.227,-0.084,-0.215,-0.499,-0.047,-0.205,0.028,-0.417,-0.209,0.17,-0.305,-0.076
4000,0.171,0.0,0.088,-0.154,-0.17,0.193,0.133,0.019,0.045,-0.065,-0.031,-0.158,0.136,0.155,-0.171,0.020,-0.023,-0.108,0.258,-0.099,0.134,-0.044,-0.124,-0.069,-0.047,0.062,0.146,0.012,0.035,-0.098,0.057,-0.04,-0.029
1011,0.186,0.0,0.082,-0.114,-0.261,0.141,0.122,-0.11,0.13,-0.091,-0.066,0.047,0.158,0.038,-0.127,0.057,0.010,-0.12,-0.092,-0.096,-0.136,-0.265,-0.205,-0.158,-0.25,-0.024,-0.036,0.123,-0.181,0.279,0.155,-0.077,-0.031
